VBat1,VBat2,VBat3,TEx1,TEx2,TIn1,TIn2,TIn3,5VLine,12VLine,
3114,3132,3071,4095,4095,1464,1445,1218,2114,1399,1021,
3113,3134,3074,4095,4095,1462,1445,1221,2117,1399,1019,
3115,3134,3074,4095,4095,1463,1444,1221,2115,1401,1019,
3114,3132,3071,4095,4095,1463,1444,1218,2118,1399,1018,
3088,3116,3045,4095,4095,1463,1445,1218,2116,1397,1021,
3113,3133,3073,4095,4095,1463,1443,1222,2115,1398,1020,
3110,3133,3070,4095,4095,1461,1444,1218,2113,1396,1020,
3100,3123,3060,4095,4095,1462,1445,1213,2115,1393,1019,
3115,3135,3074,4095,4095,1462,1444,1203,2115,1384,1020,
3113,3133,3069,4095,4095,1464,1442,1217,2114,1397,1020,
3116,3134,3075,4095,4095,1462,1445,1218,2118,1391,1021,
3110,3131,3066,4095,4095,1463,1444,1220,2118,1397,1019,
3117,3135,3077,4095,4095,1465,1444,1221,2117,1393,1019,
3118,3134,3074,4095,4095,1462,1445,1220,2117,1400,1019,
3117,3136,3076,4095,4095,1463,1443,1221,2118,1395,1020,
3119,3137,3074,4095,4095,1465,1444,1224,2115,1400,1019,
3120,3137,3078,4095,4095,1462,1445,1219,2115,1400,1020,
3121,3136,3079,4095,4095,1461,1445,1223,2116,1402,1019,
3123,3138,3079,4095,4095,1464,1444,1224,2117,1402,1019,
3121,3138,3079,4095,4095,1462,1443,1222,2115,1396,1020,
3122,3139,3079,4095,4095,1462,1444,1227,2115,1404,1021,
3097,3122,3055,4095,4095,1462,1444,1220,2115,1399,1019,
3099,3124,3055,4095,4095,1464,1444,1205,2115,1386,1019,
3123,3138,3077,4095,4095,1463,1444,1223,2120,1401,1019,
3113,3133,3069,4095,4095,1464,1444,1217,2117,1397,1020,
3107,3126,3059,4095,4095,1464,1443,1211,2114,1393,1020,
3117,3136,3077,4095,4095,1463,1443,1217,2115,1397,1019,
3114,3132,3071,4095,4095,1463,1443,1216,2117,1398,1018,
3110,3130,3069,4095,4095,1462,1445,1216,2117,1397,1021,
3121,3137,3076,4095,4095,1463,1445,1224,2118,1401,1019,
3118,3136,3074,4095,4095,1463,1444,1220,2115,1399,1019,
